Tick,AgentId,X,Y,Z,DistanceTravelled
136,1,55.0,8.0,24.0,15.0
136,2,7.0,0.0,47.0,2.0
136,3,9.0,0.0,43.0,2.0
136,4,0.0,4.0,0.0,28.0
136,5,14.0,24.0,36.0,68.0
136,6,40.0,6.0,48.0,30.0
136,7,45.0,6.0,1.0,19.0
136,8,2.0,7.0,18.0,3.0
136,9,56.0,3.0,18.0,48.0
136,10,51.0,6.0,19.0,23.0
136,11,48.0,18.0,15.0,26.0
136,12,6.0,12.0,30.0,2.0
136,13,53.0,12.0,51.0,62.0
136,14,57.0,12.0,18.0,10.0
136,15,7.0,12.0,28.0,58.0
136,16,47.0,24.0,21.0,2.0
136,17,14.0,6.0,28.0,2.0
136,18,5.0,12.0,32.0,59.0
136,19,54.0,24.0,39.0,67.0
136,20,22.0,24.0,36.0,9.0
136,21,33.0,18.0,48.0,6.0
136,22,47.0,6.0,5.0,20.0
136,23,6.0,12.0,1.0,53.0
136,24,7.0,6.0,14.0,2.0
136,25,46.0,12.0,8.0,30.0
137,1,55.0,8.0,24.0,15.0
137,2,7.0,0.0,47.0,2.0
137,3,9.0,0.0,43.0,2.0
137,4,0.0,4.0,0.0,28.0
137,5,14.0,24.0,36.5,68.5
137,6,40.0,6.0,48.0,30.0
137,7,45.0,6.0,1.0,19.0
137,8,2.0,7.0,18.0,3.0
137,9,56.0,3.0,18.0,48.0
137,10,51.0,6.0,19.0,23.0
137,11,48.0,18.0,15.0,26.0
137,12,6.0,12.0,30.0,2.0
137,13,53.0,12.0,51.0,62.0
137,14,57.0,12.0,18.0,10.0
137,15,7.0,12.0,28.0,58.0
137,16,47.0,24.0,21.0,2.0
137,17,14.0,6.0,28.0,2.0
137,18,5.0,12.0,32.0,59.0
137,19,54.0,24.0,39.0,67.0
137,20,22.0,24.0,36.0,9.0
137,21,33.0,18.0,48.0,6.0
137,22,47.0,6.0,5.0,20.0
137,23,6.0,12.0,1.0,53.0
137,24,7.0,6.0,14.0,2.0
137,25,46.0,12.0,8.0,30.0
138,1,55.0,8.0,24.0,15.0
138,2,7.0,0.0,47.0,2.0
138,3,9.0,0.0,43.0,2.0
138,4,0.0,4.0,0.0,28.0
138,5,14.0,24.0,37.0,69.0
138,6,40.0,6.0,48.0,30.0
138,7,45.0,6.0,1.0,19.0
138,8,2.0,7.0,18.0,3.0
138,9,56.0,3.0,18.0,48.0
138,10,51.0,6.0,19.0,23.0
138,11,48.0,18.0,15.0,26.0
138,12,6.0,12.0,30.0,2.0
138,13,53.0,12.0,51.0,62.0
138,14,57.0,12.0,18.0,10.0
138,15,7.0,12.0,28.0,58.0
138,16,47.0,24.0,21.0,2.0
138,17,14.0,6.0,28.0,2.0
138,18,5.0,12.0,32.0,59.0
138,19,54.0,24.0,39.0,67.0
138,20,22.0,24.0,36.0,9.0
138,21,33.0,18.0,48.0,6.0
138,22,47.0,6.0,5.0,20.0
138,23,6.0,12.0,1.0,53.0
138,24,7.0,6.0,14.0,2.0
138,25,46.0,12.0,8.0,30.0
139,1,55.0,8.0,24.0,15.0
139,2,7.0,0.0,47.0,2.0
139,3,9.0,0.0,43.0,2.0
139,4,0.0,4.0,0.0,28.0
139,5,14.0,24.0,37.5,69.5
139,6,40.0,6.0,48.0,30.0
139,7,45.0,6.0,1.0,19.0
139,8,2.0,7.0,18.0,3.0
139,9,56.0,3.0,18.0,48.0
139,10,51.0,6.0,19.0,23.0
139,11,48.0,18.0,15.0,26.0
139,12,6.0,12.0,30.0,2.0
139,13,53.0,12.0,51.0,62.0
139,14,57.0,12.0,18.0,10.0
139,15,7.0,12.0,28.0,58.0
139,16,47.0,24.0,21.0,2.0
139,17,14.0,6.0,28.0,2.0
139,18,5.0,12.0,32.0,59.0
139,19,54.0,24.0,39.0,67.0
139,20,22.0,24.0,36.0,9.0
139,21,33.0,18.0,48.0,6.0
139,22,47.0,6.0,5.0,20.0
139,23,6.0,12.0,1.0,53.0
139,24,7.0,6.0,14.0,2.0
139,25,46.0,12.0,8.0,30.0
140,1,55.0,8.0,24.0,15.0
140,2,7.0,0.0,47.0,2.0
140,3,9.0,0.0,43.0,2.0
140,4,0.0,4.0,0.0,28.0
140,5,14.0,24.0,38.0,70.0
140,6,40.0,6.0,48.0,30.0
140,7,45.0,6.0,1.0,19.0
140,8,2.0,7.0,18.0,3.0
140,9,56.0,3.0,18.0,48.0
140,10,51.0,6.0,19.0,23.0
140,11,48.0,18.0,15.0,26.0
140,12,6.0,12.0,30.0,2.0
140,13,53.0,12.0,51.0,62.0
140,14,57.0,12.0,18.0,10.0
140,15,7.0,12.0,28.0,58.0
140,16,47.0,24.0,21.0,2.0
140,17,14.0,6.0,28.0,2.0
140,18,5.0,12.0,32.0,59.0
140,19,54.0,24.0,39.0,67.0
140,20,22.0,24.0,36.0,9.0
140,21,33.0,18.0,48.0,6.0
140,22,47.0,6.0,5.0,20.0
140,23,6.0,12.0,1.0,53.0
140,24,7.0,6.0,14.0,2.0
140,25,46.0,12.0,8.0,30.0
